#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Lipt1	Isca2	10090.ENSMUSP00000038739	10090.ENSMUSP00000021667	0.051	0	0	0	0.044	0	0	0.443	0.451
Lipt1	Oxsm	10090.ENSMUSP00000038739	10090.ENSMUSP00000022311	0.075	0	0	0	0.047	0	0.800	0.629	0.925
Lipt1	Bcs1l	10090.ENSMUSP00000038739	10090.ENSMUSP00000027358	0.048	0	0	0	0.165	0	0	0.358	0.445
Lipt1	Mecr	10090.ENSMUSP00000038739	10090.ENSMUSP00000030742	0	0	0	0	0.133	0	0.800	0.600	0.924
Lipt1	Lipt2	10090.ENSMUSP00000038739	10090.ENSMUSP00000032967	0.072	0	0	0	0.061	0.061	0.900	0.911	0.991
Lipt1	Mcat	10090.ENSMUSP00000038739	10090.ENSMUSP00000051569	0	0	0	0	0.083	0	0	0.472	0.495
Lipt1	Slc25a19	10090.ENSMUSP00000038739	10090.ENSMUSP00000137534	0	0	0	0	0.133	0	0	0.513	0.560
Lipt1	Dlst	10090.ENSMUSP00000038739	10090.ENSMUSP00000060346	0.116	0	0	0	0.209	0.228	0.400	0.319	0.739
Lipt2	Isca2	10090.ENSMUSP00000032967	10090.ENSMUSP00000021667	0	0	0	0	0.042	0	0	0.553	0.553
Lipt2	Oxsm	10090.ENSMUSP00000032967	10090.ENSMUSP00000022311	0	0	0	0	0	0.052	0.800	0.473	0.891
Lipt2	Aldh18a1	10090.ENSMUSP00000032967	10090.ENSMUSP00000025979	0.120	0	0	0	0	0	0	0.538	0.576
Lipt2	Mecr	10090.ENSMUSP00000032967	10090.ENSMUSP00000030742	0	0	0	0	0.081	0	0.800	0.676	0.935
Lipt2	Mcat	10090.ENSMUSP00000032967	10090.ENSMUSP00000051569	0	0	0	0	0.080	0.061	0	0.368	0.406
Lipt2	Slc25a19	10090.ENSMUSP00000032967	10090.ENSMUSP00000137534	0	0	0	0	0	0	0	0.436	0.436
Lipt2	Iba57	10090.ENSMUSP00000032967	10090.ENSMUSP00000049823	0	0	0	0	0.061	0	0	0.545	0.554
Lipt2	Lipt1	10090.ENSMUSP00000032967	10090.ENSMUSP00000038739	0.072	0	0	0	0.061	0.061	0.900	0.911	0.991
Mapk9	Mrpl40	10090.ENSMUSP00000136977	10090.ENSMUSP00000023391	0	0	0	0	0.081	0.609	0	0.055	0.631
Mapk9	Ireb2	10090.ENSMUSP00000136977	10090.ENSMUSP00000034843	0	0	0	0	0.125	0.415	0	0	0.466
Mapk9	Mrpl47	10090.ENSMUSP00000136977	10090.ENSMUSP00000048078	0	0	0	0	0.043	0.609	0	0	0.609
Mapk9	Ddx28	10090.ENSMUSP00000136977	10090.ENSMUSP00000058950	0	0	0	0	0.050	0.068	0	0.389	0.412
Mapk9	Mrpl17	10090.ENSMUSP00000136977	10090.ENSMUSP00000117971	0	0	0	0	0.083	0.653	0	0	0.668
Mapk9	Mrpl16	10090.ENSMUSP00000136977	10090.ENSMUSP00000128915	0	0	0	0	0.123	0.609	0	0	0.642
Mapk9	Mrpl13	10090.ENSMUSP00000136977	10090.ENSMUSP00000130722	0	0	0	0	0.078	0.609	0	0.059	0.631
Mapk9	Calm1	10090.ENSMUSP00000136977	10090.ENSMUSP00000158788	0	0	0	0	0.056	0	0	0.454	0.462
Mars2	Fars2	10090.ENSMUSP00000049770	10090.ENSMUSP00000021857	0.044	0	0	0	0.174	0	0	0.723	0.762
Mars2	Aldh18a1	10090.ENSMUSP00000049770	10090.ENSMUSP00000025979	0.061	0	0	0	0.050	0	0	0.538	0.551
Mars2	Dars2	10090.ENSMUSP00000049770	10090.ENSMUSP00000041851	0.061	0	0	0	0.280	0.049	0	0.552	0.674
Mars2	Vars2	10090.ENSMUSP00000049770	10090.ENSMUSP00000047917	0.049	0	0	0	0.237	0.094	0	0.776	0.833
Mars2	Tufm	10090.ENSMUSP00000049770	10090.ENSMUSP00000095656	0	0	0	0	0.141	0	0	0.335	0.404
Mcat	Oxsm	10090.ENSMUSP00000051569	10090.ENSMUSP00000022311	0.223	0	0.362	0	0.935	0.063	0.900	0.758	0.999
Mcat	Mrps18b	10090.ENSMUSP00000051569	10090.ENSMUSP00000025305	0	0	0	0	0.123	0.652	0	0	0.681
Mcat	Rbfa	10090.ENSMUSP00000051569	10090.ENSMUSP00000025462	0	0	0	0	0.173	0.534	0	0	0.598
Mcat	Mecr	10090.ENSMUSP00000051569	10090.ENSMUSP00000030742	0	0	0	0	0.059	0	0	0.755	0.759
Mcat	Lipt2	10090.ENSMUSP00000051569	10090.ENSMUSP00000032967	0	0	0	0	0.080	0.061	0	0.368	0.406
Mcat	Lipt1	10090.ENSMUSP00000051569	10090.ENSMUSP00000038739	0	0	0	0	0.083	0	0	0.472	0.495
Mcat	Mrps34	10090.ENSMUSP00000051569	10090.ENSMUSP00000045111	0.087	0	0	0	0.149	0.670	0	0.062	0.727
Mcat	Tufm	10090.ENSMUSP00000051569	10090.ENSMUSP00000095656	0	0	0	0	0.186	0	0	0.322	0.424
Mcat	Mrps24	10090.ENSMUSP00000051569	10090.ENSMUSP00000119535	0	0	0	0	0.066	0.560	0	0	0.571
Mcat	Mrps27	10090.ENSMUSP00000051569	10090.ENSMUSP00000062326	0	0	0	0	0.133	0.655	0	0	0.688
Mcat	Mrps26	10090.ENSMUSP00000051569	10090.ENSMUSP00000123324	0	0	0	0	0.165	0.647	0	0	0.692
Mdh2	Slc25a1	10090.ENSMUSP00000019323	10090.ENSMUSP00000003622	0	0	0	0	0.110	0	0	0.398	0.442
Mdh2	G6pdx	10090.ENSMUSP00000019323	10090.ENSMUSP00000004327	0	0	0	0	0.136	0	0	0.524	0.572
Mdh2	Sdhb	10090.ENSMUSP00000019323	10090.ENSMUSP00000010007	0.084	0	0	0	0.881	0.324	0	0.802	0.983
Mdh2	Fdxr	10090.ENSMUSP00000019323	10090.ENSMUSP00000021078	0	0	0	0	0.088	0.222	0	0.221	0.400
Mdh2	Hsd17b10	10090.ENSMUSP00000019323	10090.ENSMUSP00000026289	0	0	0	0	0.301	0	0	0.222	0.433
Mdh2	Ireb2	10090.ENSMUSP00000019323	10090.ENSMUSP00000034843	0.062	0	0	0	0.151	0.067	0	0.393	0.488
Mdh2	Ak1	10090.ENSMUSP00000019323	10090.ENSMUSP00000068479	0	0	0	0	0.127	0	0	0.453	0.502
Mdh2	Tkt	10090.ENSMUSP00000019323	10090.ENSMUSP00000022529	0.042	0	0	0	0.154	0	0	0.491	0.552
Mdh2	Aldh18a1	10090.ENSMUSP00000019323	10090.ENSMUSP00000025979	0.093	0	0	0	0	0	0	0.579	0.602
Mdh2	Tufm	10090.ENSMUSP00000019323	10090.ENSMUSP00000095656	0	0	0	0	0.639	0	0	0.347	0.754
Mdh2	Dlst	10090.ENSMUSP00000019323	10090.ENSMUSP00000060346	0.062	0	0	0	0.604	0	0	0.637	0.853
Mdh2	Sdha	10090.ENSMUSP00000019323	10090.ENSMUSP00000022062	0.084	0	0	0	0.447	0.335	0	0.779	0.915
Mdh2	Uqcrc1	10090.ENSMUSP00000019323	10090.ENSMUSP00000026743	0	0	0	0	0.854	0.065	0	0.639	0.946
Mdh2	Fh1	10090.ENSMUSP00000019323	10090.ENSMUSP00000027810	0.083	0	0	0	0.656	0.334	0.900	0.690	0.992
Mecr	Sdhb	10090.ENSMUSP00000030742	10090.ENSMUSP00000010007	0	0	0	0	0.394	0	0	0.189	0.488
Mecr	Oxsm	10090.ENSMUSP00000030742	10090.ENSMUSP00000022311	0	0	0	0	0.154	0	0.900	0.730	0.975
Mecr	Mcat	10090.ENSMUSP00000030742	10090.ENSMUSP00000051569	0	0	0	0	0.059	0	0	0.755	0.759
Mecr	Lipt1	10090.ENSMUSP00000030742	10090.ENSMUSP00000038739	0	0	0	0	0.133	0	0.800	0.600	0.924
Mecr	Lipt2	10090.ENSMUSP00000030742	10090.ENSMUSP00000032967	0	0	0	0	0.081	0	0.800	0.676	0.935
Mipep	Uqcrc1	10090.ENSMUSP00000069840	10090.ENSMUSP00000026743	0	0	0	0	0.092	0	0	0.484	0.512
Mipep	Bcs1l	10090.ENSMUSP00000069840	10090.ENSMUSP00000027358	0	0	0	0	0.229	0	0	0.262	0.407
Mipep	Coq3	10090.ENSMUSP00000069840	10090.ENSMUSP00000029909	0	0	0	0	0.118	0	0	0.519	0.557
Mrpl13	Ccdc47	10090.ENSMUSP00000130722	10090.ENSMUSP00000002043	0	0	0	0	0.087	0.424	0	0	0.451
Mrpl13	Sdhb	10090.ENSMUSP00000130722	10090.ENSMUSP00000010007	0	0	0	0	0.238	0	0	0.255	0.408
Mrpl13	Mrpl52	10090.ENSMUSP00000130722	10090.ENSMUSP00000010550	0	0	0	0	0.401	0.823	0	0.078	0.893
Mrpl13	Nme2	10090.ENSMUSP00000130722	10090.ENSMUSP00000021217	0.061	0	0	0	0.402	0.447	0	0.108	0.686
Mrpl13	Fars2	10090.ENSMUSP00000130722	10090.ENSMUSP00000021857	0.084	0	0	0	0.274	0	0	0.190	0.414
Mrpl13	Mrps30	10090.ENSMUSP00000130722	10090.ENSMUSP00000022245	0	0	0	0	0.262	0.830	0	0.068	0.872
Mrpl13	Mrpl40	10090.ENSMUSP00000130722	10090.ENSMUSP00000023391	0	0	0	0	0.415	0.976	0	0.520	0.992
Mrpl13	Mrps18b	10090.ENSMUSP00000130722	10090.ENSMUSP00000025305	0	0	0	0	0.184	0.757	0	0.102	0.806
Mrpl13	Aldh18a1	10090.ENSMUSP00000130722	10090.ENSMUSP00000025979	0.091	0	0	0	0.084	0	0	0.376	0.435
Mrpl13	Bcs1l	10090.ENSMUSP00000130722	10090.ENSMUSP00000027358	0.055	0	0	0	0.180	0.301	0	0.152	0.479
Mrpl13	Ppa2	10090.ENSMUSP00000130722	10090.ENSMUSP00000029644	0.061	0	0	0	0.606	0.054	0	0	0.619
Mrpl13	Rpusd4	10090.ENSMUSP00000130722	10090.ENSMUSP00000034543	0.063	0	0	0	0.098	0.574	0	0.044	0.609
Mrpl13	Ireb2	10090.ENSMUSP00000130722	10090.ENSMUSP00000034843	0	0	0	0	0.068	0.360	0	0.074	0.400
Mrpl13	Gadd45gip1	10090.ENSMUSP00000130722	10090.ENSMUSP00000037783	0	0	0	0	0.098	0.831	0	0.059	0.844
Mrpl13	Dars2	10090.ENSMUSP00000130722	10090.ENSMUSP00000041851	0.073	0	0	0	0.216	0	0	0.319	0.462
Mrpl13	Mrps34	10090.ENSMUSP00000130722	10090.ENSMUSP00000045111	0.061	0	0	0	0.365	0.757	0	0.250	0.876
Mrpl13	Mrpl47	10090.ENSMUSP00000130722	10090.ENSMUSP00000048078	0	0	0	0	0.486	0.978	0	0.538	0.994
Mrpl13	Ddx28	10090.ENSMUSP00000130722	10090.ENSMUSP00000058950	0	0	0	0	0.130	0.575	0	0.217	0.685
Mrpl13	Mrps27	10090.ENSMUSP00000130722	10090.ENSMUSP00000062326	0	0	0	0	0.131	0.757	0	0.102	0.793
Mrpl13	Tufm	10090.ENSMUSP00000130722	10090.ENSMUSP00000095656	0.086	0	0.209	0	0.701	0.656	0	0.462	0.952
Mrpl13	Eef1b2	10090.ENSMUSP00000130722	10090.ENSMUSP00000116492	0	0	0	0	0.485	0.059	0	0.067	0.508
Mrpl13	Mrpl17	10090.ENSMUSP00000130722	10090.ENSMUSP00000117971	0.116	0	0	0	0.697	0.978	0	0.538	0.996
Mrpl13	Mrps24	10090.ENSMUSP00000130722	10090.ENSMUSP00000119535	0	0	0	0	0.313	0.757	0	0	0.826
Mrpl13	Mrps26	10090.ENSMUSP00000130722	10090.ENSMUSP00000123324	0	0	0	0	0.209	0.752	0	0.057	0.798
Mrpl13	Gtpbp8	10090.ENSMUSP00000130722	10090.ENSMUSP00000125352	0.088	0	0	0	0.129	0.822	0	0	0.846
Mrpl13	Mrpl16	10090.ENSMUSP00000130722	10090.ENSMUSP00000128915	0.064	0	0	0	0.475	0.984	0	0.459	0.995
Mrpl13	Mapk9	10090.ENSMUSP00000130722	10090.ENSMUSP00000136977	0	0	0	0	0.078	0.609	0	0.059	0.631
Mrpl16	Ccdc47	10090.ENSMUSP00000128915	10090.ENSMUSP00000002043	0	0	0	0	0.097	0.382	0	0	0.418
Mrpl16	Sdhb	10090.ENSMUSP00000128915	10090.ENSMUSP00000010007	0	0	0	0	0.308	0	0	0.208	0.429
Mrpl16	Mrpl52	10090.ENSMUSP00000128915	10090.ENSMUSP00000010550	0	0	0	0	0.124	0.811	0	0.444	0.900
Mrpl16	Nme2	10090.ENSMUSP00000128915	10090.ENSMUSP00000021217	0	0	0	0	0.316	0.447	0	0.065	0.615
Mrpl16	Mrps30	10090.ENSMUSP00000128915	10090.ENSMUSP00000022245	0	0	0	0	0.251	0.832	0	0	0.868
Mrpl16	Mrpl40	10090.ENSMUSP00000128915	10090.ENSMUSP00000023391	0	0	0	0	0.408	0.978	0	0.501	0.992
Mrpl16	Mrps18b	10090.ENSMUSP00000128915	10090.ENSMUSP00000025305	0	0	0	0	0.366	0.757	0	0.371	0.894
Mrpl16	Bcs1l	10090.ENSMUSP00000128915	10090.ENSMUSP00000027358	0	0	0	0	0.599	0.274	0	0.247	0.762
Mrpl16	Ppa2	10090.ENSMUSP00000128915	10090.ENSMUSP00000029644	0	0	0	0	0.416	0	0	0.265	0.553
Mrpl16	Gadd45gip1	10090.ENSMUSP00000128915	10090.ENSMUSP00000037783	0	0	0	0	0.273	0.831	0	0.303	0.907
Mrpl16	Dars2	10090.ENSMUSP00000128915	10090.ENSMUSP00000041851	0	0	0	0	0.177	0	0	0.360	0.451
Mrpl16	Mrps34	10090.ENSMUSP00000128915	10090.ENSMUSP00000045111	0	0	0	0	0.396	0.757	0	0.248	0.880
Mrpl16	Mrpl47	10090.ENSMUSP00000128915	10090.ENSMUSP00000048078	0	0	0	0	0.306	0.978	0	0.401	0.990
Mrpl16	Ddx28	10090.ENSMUSP00000128915	10090.ENSMUSP00000058950	0	0	0	0	0.141	0.534	0	0.147	0.629
Mrpl16	Mrps27	10090.ENSMUSP00000128915	10090.ENSMUSP00000062326	0	0	0	0	0.216	0.757	0	0	0.801
Mrpl16	Ak1	10090.ENSMUSP00000128915	10090.ENSMUSP00000068479	0.061	0	0	0	0.382	0	0	0.119	0.444
Mrpl16	Tufm	10090.ENSMUSP00000128915	10090.ENSMUSP00000095656	0.102	0	0	0	0.828	0.685	0	0.524	0.973
Mrpl16	Eef1b2	10090.ENSMUSP00000128915	10090.ENSMUSP00000116492	0	0	0	0	0.398	0.054	0	0.117	0.453
Mrpl16	Mrpl17	10090.ENSMUSP00000128915	10090.ENSMUSP00000117971	0.102	0	0	0	0.658	0.978	0	0.254	0.994
Mrpl16	Mrps24	10090.ENSMUSP00000128915	10090.ENSMUSP00000119535	0	0	0	0	0.211	0.757	0	0	0.800
Mrpl16	Mrps26	10090.ENSMUSP00000128915	10090.ENSMUSP00000123324	0	0	0	0	0.180	0.739	0	0.334	0.845
Mrpl16	Mapk9	10090.ENSMUSP00000128915	10090.ENSMUSP00000136977	0	0	0	0	0.123	0.609	0	0	0.642
Mrpl16	Mrpl13	10090.ENSMUSP00000128915	10090.ENSMUSP00000130722	0.064	0	0	0	0.475	0.984	0	0.459	0.995
Mrpl17	Mrpl52	10090.ENSMUSP00000117971	10090.ENSMUSP00000010550	0	0	0	0	0.274	0.811	0	0.072	0.861
Mrpl17	Nme2	10090.ENSMUSP00000117971	10090.ENSMUSP00000021217	0.042	0	0	0	0.189	0.447	0	0.062	0.543
Mrpl17	Mrps30	10090.ENSMUSP00000117971	10090.ENSMUSP00000022245	0	0	0	0	0.079	0.912	0	0	0.915
Mrpl17	Oxsm	10090.ENSMUSP00000117971	10090.ENSMUSP00000022311	0	0	0	0	0.406	0	0	0	0.406
Mrpl17	Mrpl40	10090.ENSMUSP00000117971	10090.ENSMUSP00000023391	0	0	0	0	0.622	0.965	0	0.065	0.986
Mrpl17	Mrps18b	10090.ENSMUSP00000117971	10090.ENSMUSP00000025305	0	0	0	0	0.374	0.757	0	0	0.841
Mrpl17	Rbfa	10090.ENSMUSP00000117971	10090.ENSMUSP00000025462	0	0	0	0	0.053	0	0	0.549	0.554
Mrpl17	Bcs1l	10090.ENSMUSP00000117971	10090.ENSMUSP00000027358	0	0	0	0	0.219	0.519	0	0.207	0.676
Mrpl17	Rpusd4	10090.ENSMUSP00000117971	10090.ENSMUSP00000034543	0.115	0	0	0	0.047	0.639	0	0.047	0.671
Mrpl17	Ireb2	10090.ENSMUSP00000117971	10090.ENSMUSP00000034843	0	0	0	0	0.089	0.568	0	0.129	0.627
Mrpl17	Gadd45gip1	10090.ENSMUSP00000117971	10090.ENSMUSP00000037783	0	0	0	0	0.190	0.832	0	0.057	0.860
Mrpl17	Mrps34	10090.ENSMUSP00000117971	10090.ENSMUSP00000045111	0.042	0	0	0	0.174	0.757	0	0.062	0.795
Mrpl17	Vars2	10090.ENSMUSP00000117971	10090.ENSMUSP00000047917	0	0	0	0	0.118	0	0	0.375	0.425
Mrpl17	Mrpl47	10090.ENSMUSP00000117971	10090.ENSMUSP00000048078	0	0	0	0	0.828	0.985	0	0.528	0.998
Mrpl17	Ddx28	10090.ENSMUSP00000117971	10090.ENSMUSP00000058950	0	0	0	0	0.114	0.566	0	0.054	0.604
Mrpl17	Mrps27	10090.ENSMUSP00000117971	10090.ENSMUSP00000062326	0	0	0	0	0.124	0.757	0	0	0.778
Mrpl17	Ak1	10090.ENSMUSP00000117971	10090.ENSMUSP00000068479	0.091	0	0	0	0.445	0	0	0.193	0.557
Mrpl17	Tufm	10090.ENSMUSP00000117971	10090.ENSMUSP00000095656	0.223	0	0	0	0.938	0.978	0	0.179	0.999
Mrpl17	Mapk9	10090.ENSMUSP00000117971	10090.ENSMUSP00000136977	0	0	0	0	0.083	0.653	0	0	0.668
Mrpl17	Mrps24	10090.ENSMUSP00000117971	10090.ENSMUSP00000119535	0	0	0	0	0.309	0.757	0	0	0.825
Mrpl17	Mrps26	10090.ENSMUSP00000117971	10090.ENSMUSP00000123324	0	0	0	0	0.214	0.752	0	0.240	0.839
Mrpl17	Gtpbp8	10090.ENSMUSP00000117971	10090.ENSMUSP00000125352	0.223	0	0	0	0.088	0.822	0	0.065	0.866
Mrpl17	Mrpl16	10090.ENSMUSP00000117971	10090.ENSMUSP00000128915	0.102	0	0	0	0.658	0.978	0	0.254	0.994
Mrpl17	Mrpl13	10090.ENSMUSP00000117971	10090.ENSMUSP00000130722	0.116	0	0	0	0.697	0.978	0	0.538	0.996
Mrpl40	Slc25a1	10090.ENSMUSP00000023391	10090.ENSMUSP00000003622	0	0	0	0	0.053	0	0	0.821	0.824
Mrpl40	Mrpl52	10090.ENSMUSP00000023391	10090.ENSMUSP00000010550	0	0	0	0	0.314	0.823	0	0.332	0.911
Mrpl40	Nme2	10090.ENSMUSP00000023391	10090.ENSMUSP00000021217	0	0	0	0	0.188	0.447	0	0.060	0.541
Mrpl40	Mrps30	10090.ENSMUSP00000023391	10090.ENSMUSP00000022245	0	0	0	0	0.173	0.879	0	0.288	0.922
Mrpl40	Uqcrc1	10090.ENSMUSP00000023391	10090.ENSMUSP00000026743	0	0	0	0	0.235	0.172	0	0.214	0.459
Mrpl40	Bcs1l	10090.ENSMUSP00000023391	10090.ENSMUSP00000027358	0	0	0	0	0.331	0.238	0	0.093	0.498
Mrpl40	Ireb2	10090.ENSMUSP00000023391	10090.ENSMUSP00000034843	0	0	0	0	0.105	0.568	0	0.120	0.630
Mrpl40	Mapk9	10090.ENSMUSP00000023391	10090.ENSMUSP00000136977	0	0	0	0	0.081	0.609	0	0.055	0.631
Mrpl40	Tufm	10090.ENSMUSP00000023391	10090.ENSMUSP00000095656	0	0	0	0	0.360	0.549	0	0.205	0.750
Mrpl40	Mrps26	10090.ENSMUSP00000023391	10090.ENSMUSP00000123324	0	0	0	0	0.258	0.752	0	0	0.808
Mrpl40	Mrps24	10090.ENSMUSP00000023391	10090.ENSMUSP00000119535	0	0	0	0	0.408	0.757	0	0	0.850
Mrpl40	Mrps27	10090.ENSMUSP00000023391	10090.ENSMUSP00000062326	0	0	0	0	0.118	0.757	0	0.486	0.880
Mrpl40	Mrps34	10090.ENSMUSP00000023391	10090.ENSMUSP00000045111	0	0	0	0	0.290	0.757	0	0.414	0.890
Mrpl40	Mrps18b	10090.ENSMUSP00000023391	10090.ENSMUSP00000025305	0	0	0	0	0.376	0.757	0	0.412	0.903
Mrpl40	Gadd45gip1	10090.ENSMUSP00000023391	10090.ENSMUSP00000037783	0	0	0	0	0.461	0.831	0	0.233	0.924
Mrpl40	Mrpl17	10090.ENSMUSP00000023391	10090.ENSMUSP00000117971	0	0	0	0	0.622	0.965	0	0.065	0.986
Mrpl40	Mrpl47	10090.ENSMUSP00000023391	10090.ENSMUSP00000048078	0	0	0	0	0.350	0.978	0	0.356	0.989
Mrpl40	Mrpl13	10090.ENSMUSP00000023391	10090.ENSMUSP00000130722	0	0	0	0	0.415	0.976	0	0.520	0.992
Mrpl40	Mrpl16	10090.ENSMUSP00000023391	10090.ENSMUSP00000128915	0	0	0	0	0.408	0.978	0	0.501	0.992
Mrpl47	Mrpl52	10090.ENSMUSP00000048078	10090.ENSMUSP00000010550	0	0	0	0	0.111	0.811	0	0.157	0.846
Mrpl47	Nme2	10090.ENSMUSP00000048078	10090.ENSMUSP00000021217	0	0	0	0	0.097	0.447	0	0.047	0.482
Mrpl47	Mrps30	10090.ENSMUSP00000048078	10090.ENSMUSP00000022245	0	0	0	0	0.187	0.831	0	0.046	0.857
Mrpl47	Mrpl40	10090.ENSMUSP00000048078	10090.ENSMUSP00000023391	0	0	0	0	0.350	0.978	0	0.356	0.989
Mrpl47	Mrps18b	10090.ENSMUSP00000048078	10090.ENSMUSP00000025305	0	0	0	0	0.165	0.757	0	0.582	0.907
Mrpl47	Rpusd4	10090.ENSMUSP00000048078	10090.ENSMUSP00000034543	0	0	0	0	0.057	0.560	0	0.372	0.716
Mrpl47	Ireb2	10090.ENSMUSP00000048078	10090.ENSMUSP00000034843	0	0	0	0	0.064	0.568	0	0	0.578
Mrpl47	Gadd45gip1	10090.ENSMUSP00000048078	10090.ENSMUSP00000037783	0	0	0	0	0.145	0.863	0	0.351	0.917
Mrpl47	Mrps34	10090.ENSMUSP00000048078	10090.ENSMUSP00000045111	0	0	0	0	0.125	0.757	0	0.047	0.779
Mrpl47	Tufm	10090.ENSMUSP00000048078	10090.ENSMUSP00000095656	0	0	0	0	0.064	0.549	0	0.135	0.602
Mrpl47	Mapk9	10090.ENSMUSP00000048078	10090.ENSMUSP00000136977	0	0	0	0	0.043	0.609	0	0	0.609
Mrpl47	Ddx28	10090.ENSMUSP00000048078	10090.ENSMUSP00000058950	0	0	0	0	0.088	0.534	0	0.341	0.696
Mrpl47	Mrps27	10090.ENSMUSP00000048078	10090.ENSMUSP00000062326	0	0	0	0	0.106	0.757	0	0.051	0.775
Mrpl47	Mrps26	10090.ENSMUSP00000048078	10090.ENSMUSP00000123324	0	0	0	0	0.126	0.763	0	0	0.784
Mrpl47	Mrps24	10090.ENSMUSP00000048078	10090.ENSMUSP00000119535	0	0	0	0	0.188	0.757	0	0.103	0.807
Mrpl47	Gtpbp8	10090.ENSMUSP00000048078	10090.ENSMUSP00000125352	0	0	0	0	0.086	0.822	0	0	0.830
Mrpl47	Mrpl16	10090.ENSMUSP00000048078	10090.ENSMUSP00000128915	0	0	0	0	0.306	0.978	0	0.401	0.990
Mrpl47	Mrpl13	10090.ENSMUSP00000048078	10090.ENSMUSP00000130722	0	0	0	0	0.486	0.978	0	0.538	0.994
Mrpl47	Mrpl17	10090.ENSMUSP00000048078	10090.ENSMUSP00000117971	0	0	0	0	0.828	0.985	0	0.528	0.998
Mrpl52	Cox16	10090.ENSMUSP00000010550	10090.ENSMUSP00000002757	0	0	0	0	0.222	0	0	0.335	0.461
Mrpl52	Nme2	10090.ENSMUSP00000010550	10090.ENSMUSP00000021217	0	0	0	0	0.157	0.447	0	0.046	0.516
Mrpl52	Tufm	10090.ENSMUSP00000010550	10090.ENSMUSP00000095656	0	0	0	0	0.070	0.550	0	0	0.563
Mrpl52	Ddx28	10090.ENSMUSP00000010550	10090.ENSMUSP00000058950	0	0	0	0	0.068	0.570	0	0.043	0.583
Mrpl52	Mrps27	10090.ENSMUSP00000010550	10090.ENSMUSP00000062326	0	0	0	0	0.042	0.757	0	0	0.757
Mrpl52	Mrps26	10090.ENSMUSP00000010550	10090.ENSMUSP00000123324	0	0	0	0	0.167	0.752	0	0	0.784
Mrpl52	Mrps34	10090.ENSMUSP00000010550	10090.ENSMUSP00000045111	0	0	0	0	0.133	0.757	0	0.277	0.834
Mrpl52	Mrpl47	10090.ENSMUSP00000010550	10090.ENSMUSP00000048078	0	0	0	0	0.111	0.811	0	0.157	0.846
Mrpl52	Mrps24	10090.ENSMUSP00000010550	10090.ENSMUSP00000119535	0	0	0	0	0.299	0.757	0	0.168	0.846
Mrpl52	Mrps18b	10090.ENSMUSP00000010550	10090.ENSMUSP00000025305	0	0	0	0	0.144	0.757	0	0.362	0.855
Mrpl52	Mrpl17	10090.ENSMUSP00000010550	10090.ENSMUSP00000117971	0	0	0	0	0.274	0.811	0	0.072	0.861
Mrpl52	Mrpl13	10090.ENSMUSP00000010550	10090.ENSMUSP00000130722	0	0	0	0	0.401	0.823	0	0.078	0.893
Mrpl52	Gadd45gip1	10090.ENSMUSP00000010550	10090.ENSMUSP00000037783	0	0	0	0	0.161	0.831	0	0.306	0.893
Mrpl52	Mrpl16	10090.ENSMUSP00000010550	10090.ENSMUSP00000128915	0	0	0	0	0.124	0.811	0	0.444	0.900
Mrpl52	Mrpl40	10090.ENSMUSP00000010550	10090.ENSMUSP00000023391	0	0	0	0	0.314	0.823	0	0.332	0.911
Mrpl52	Mrps30	10090.ENSMUSP00000010550	10090.ENSMUSP00000022245	0	0	0	0	0.131	0.823	0	0.678	0.946
Mrps18b	Mrpl52	10090.ENSMUSP00000025305	10090.ENSMUSP00000010550	0	0	0	0	0.144	0.757	0	0.362	0.855
Mrps18b	Nme2	10090.ENSMUSP00000025305	10090.ENSMUSP00000021217	0	0	0	0	0.195	0.492	0	0	0.573
Mrps18b	Mrps30	10090.ENSMUSP00000025305	10090.ENSMUSP00000022245	0	0	0	0	0.151	0.757	0.500	0.391	0.928
Mrps18b	Mrpl40	10090.ENSMUSP00000025305	10090.ENSMUSP00000023391	0	0	0	0	0.376	0.757	0	0.412	0.903
Mrps18b	Ddx28	10090.ENSMUSP00000025305	10090.ENSMUSP00000058950	0	0	0	0	0.102	0	0	0.372	0.412
Mrps18b	Dars2	10090.ENSMUSP00000025305	10090.ENSMUSP00000041851	0	0	0	0	0.110	0	0	0.447	0.487
Mrps18b	Tufm	10090.ENSMUSP00000025305	10090.ENSMUSP00000095656	0	0	0	0	0.202	0.549	0	0.134	0.661
Mrps18b	Mcat	10090.ENSMUSP00000025305	10090.ENSMUSP00000051569	0	0	0	0	0.123	0.652	0	0	0.681
Mrps18b	Mrpl13	10090.ENSMUSP00000025305	10090.ENSMUSP00000130722	0	0	0	0	0.184	0.757	0	0.102	0.806
Mrps18b	Rbfa	10090.ENSMUSP00000025305	10090.ENSMUSP00000025462	0	0	0	0	0.079	0.811	0	0.071	0.824
Mrps18b	Mrpl17	10090.ENSMUSP00000025305	10090.ENSMUSP00000117971	0	0	0	0	0.374	0.757	0	0	0.841
Mrps18b	Gadd45gip1	10090.ENSMUSP00000025305	10090.ENSMUSP00000037783	0	0	0	0	0.126	0.757	0	0.322	0.843
